,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
log_lik[35911],-0.12306,0.00371201,0.124303,-0.351373,-0.114418,0.0679479,1121.37,0.446882,1.00017
log_lik[35912],0.357042,0.00356598,0.101824,0.177038,0.36557,0.50857,815.344,0.324926,1.00128
log_lik[35913],2.51699,0.00105946,0.052285,2.43196,2.51682,2.60345,2435.51,0.970583,1.0015
log_lik[35914],0.575569,0.00379913,0.104755,0.39382,0.584021,0.727629,760.289,0.302985,1.00209
log_lik[35915],2.44885,0.000927004,0.0501399,2.36553,2.44931,2.53024,2925.52,1.16586,1.00046
log_lik[35916],2.52028,0.00103139,0.0515323,2.4368,2.51996,2.60562,2496.39,0.994844,1.00143
log_lik[35917],2.5111,0.000927894,0.0499649,2.42839,2.51122,2.5933,2899.57,1.15552,1.00101
log_lik[35918],2.45783,0.00120834,0.0602289,2.35798,2.45852,2.55469,2484.45,0.990088,1.00156
log_lik[35919],2.10681,0.00102063,0.056453,2.01089,2.10937,2.19616,3059.4,1.21921,0.999941
log_lik[35920],0.240928,0.00356268,0.105305,0.0497754,0.250305,0.399722,873.661,0.348166,1.00091
log_lik[35921],0.231382,0.00353123,0.105386,0.0411066,0.240063,0.39106,890.656,0.354939,1.00087
log_lik[35922],-0.329028,0.00437116,0.237694,-0.741527,-0.316889,0.0355972,2956.95,1.17838,1.00114
log_lik[35923],0.417961,0.00373181,0.103474,0.238088,0.427434,0.569602,768.818,0.306384,1.00155
log_lik[35924],0.612889,0.00358663,0.0993102,0.44192,0.620348,0.759076,766.681,0.305533,1.00218
log_lik[35925],2.10691,0.00102949,0.0570578,2.01108,2.10983,2.19731,3071.76,1.22414,0.999925
log_lik[35926],2.12876,0.000999661,0.0549655,2.03529,2.13015,2.21556,3023.26,1.20481,0.999919
log_lik[35927],0.16288,0.00376226,0.110746,-0.0354753,0.173091,0.33151,866.478,0.345303,1.00077
log_lik[35928],1.40215,0.00160974,0.092773,1.24386,1.40581,1.54914,3321.5,1.32366,1.00111
log_lik[35929],2.44689,0.000922633,0.049664,2.36429,2.44803,2.52687,2897.51,1.1547,1.0002
log_lik[35930],2.47438,0.00121625,0.0591306,2.37598,2.4752,2.57032,2363.61,0.94193,1.00157
log_lik[35931],2.50378,0.00119335,0.0570807,2.40808,2.50502,2.59732,2287.91,0.911764,1.00159
log_lik[35932],0.382645,0.0058407,0.22018,0.00688393,0.389334,0.742303,1421.11,0.56633,0.999817
log_lik[35933],-0.237032,0.0060046,0.226324,-0.610946,-0.230417,0.133248,1420.67,0.566155,1.00147
log_lik[35934],2.2358,0.000985597,0.0538771,2.14472,2.23695,2.32069,2988.2,1.19084,0.999767
log_lik[35935],0.351117,0.00534795,0.195879,0.018297,0.35681,0.674373,1341.53,0.534619,1.00002
log_lik[35936],2.32702,0.00102883,0.0559236,2.23432,2.32852,2.41745,2954.6,1.17745,1.00047
log_lik[35937],0.513136,0.0036656,0.101081,0.337899,0.521391,0.660013,760.42,0.303037,1.00187
log_lik[35938],2.52408,0.000910395,0.0492893,2.44164,2.52401,2.60517,2931.2,1.16812,1.00093
log_lik[35939],0.0122598,0.00358269,0.115733,-0.199365,0.0204412,0.189053,1043.5,0.41585,1.00037
